osm_id
5056380
42215934
334903290
42281951
26369782
26369782
159097382
167564591
271780205
271780205
271780205
4119358
4119358
4119358
167302563
167302538
24651815
120084065
5056378
334903288
167302571
26492143
165256221
167302543
237115291
30991384
5056370
5056370
276738435
276738435
24651816
334903289
167302549
167302569
42281556
115790012
115790012
42281932
26202584
26202584
5056381
5056379
5056379
105932499
105932500
167302561
26793642
26793642
336615888
227570764
167302544
167302560
167302568
167302556
167302535
167302566
167302564
167302542
124701345
124701345
26392124
25048063
167564589
167302559
114817915
27066462
167302562
227572416
26202590
167078361
26392128
129778866
167564582
167299652
124701344
124701344
124701344
124701344
114817908
115514594
115515726
167299621
167299624
167299628
167299655
167299639
167564586
167299635
167299635
227570763
27066475
42281781
117569682
167299640
118603749
118603749
113733992
133507224
26202595
167564579
167564598
167564600
124701338
322685534
118603753
124701953
119083263
119083263
124701342
124701342
167564587
322685532
167564585
26793858
122819528
322685533
167299609
167299609
320400178
167605852
122819529
320400171
320400171
167605834
167605824
133486815
124701339
124701339
26202600
167304675
167304672
167605832
167605832
27348661
119083258
26036885
26036885
133507222
122820062
124701348
133507223
47768462
47768462
163203621
122710293
4136267
328331118
27348660
114817910
320398504
4119353
4119353
27348659
27348659
122709986
114817913
122710291
124701350
166816082
124701336
35999477
35999477
147151813
244367041
244367041
25353209
25353209
96707096
246060727
237211372
122709987
119235636
119235635
4376005
118020272
119235630
118020273
118020276
119235633
4119354
4119354
4119354
4119354
118020267
119235632
119235634
166285127
119235629
166816084
119235920
23000642
122709988
344069158
129780684
312149809
26202703
26202703
133486811
4119351
4119352
4119352
322694021
118020264
4211984
23163310
23163310
23163310
4376006
133487117
4119355
4119355
4119355
133499837
133499837
133499837
133499346
133499346
133499346
129780492
129780492
129780492
367167775
96707109
4375999
42281712
312149811
133486816
133486816
133380720
322694023
119235929
119235925
133499836
133499836
133499347
133499347
133499348
119235919
119235927
119235928
119235923
4187281
4187281
118631096
118020260
25994228
25994228
118020261
12610459
237211378
117422749
117422749
4376000
4376000
4376000
166815988
166815988
133750249
133750249
133750252
253483229
133750247
129780983
117571171
133750250
133750250
26793715
5134411
166286399
166286399
133750251
166815985
166815991
119027053
230546363
230546363
166280640
354907389
26248801
26248801
166815979
354907391
133487661
168208941
271156245
166815977
166815977
122709985
122709985
120725079
367150167
367150166
367150176
129780722
133750254
133750254
133750254
133750254
367150168
304052910
367150169
166815994
367150170
117571166
237211379
237211379
367150172
367150173
4212030
367150174
4119357
4119357
122821048
118615106
129779997
26202841
26202841
28108254
313385398
313385398
133750255
133750255
166817475
166817475
27669113
26492014
27188326
27188326
115749044
28468480
313385400
230297068
167005073
167005073
167005073
167005073
271156200
313385399
26495136
26495136
122861974
26003884
313385397
26394628
288542331
165395562
2058943
166440349
166440349
166440349
166440349
166440349
313614064
367150122
367150122
367150134
11699291
4376001
4376001
28108197
28108197
28108197
28108197
367150136
367150123
26248903
367150135
367150133
313385394
313385394
367150145
327453503
144597551
144597551
166440368
166440368
133830927
313385396
367150144
367150127
367150127
26202844
367150137
367150128
367150128
133505015
367150142
144597547
144597547
144597547
144597547
144597547
144597547
144597547
367150143
367150124
215583251
215583251
215583251
215583251
215583251
215583251
215583251
367150138
26161135
133830924
117569670
367150140
313385393
367150141
26482404
367150131
367150131
367150130
367150132
25356223
367150139
367150163
367150164
367150165
367150162
367150162
367150159
367150161
226439910
226439910
226439910
226439910
226439910
226439910
226439910
367150158
367150160
367150160
26494900
26495442
117569684
367150125
367150126
367150155
26495723
26255526
367150156
215583238
215583238
215583238
215583238
215583238
25356227
367150153
367150153
118080518
35354183
367150154
367150154
34179614
34179614
34179614
34179614
166441237
166441237
144597546
144597546
25356198
367150151
367150151
367150152
367150152
144597552
367150149
367150149
367150150
367150150
367150157
367150157
367150147
367150147
367150148
367150148
11671125
11671125
23338929
367150146
367150146
25356237
114817914
25211514
166817160
26248600
113764444
166440503
133750253
166440351
166440351
241070272
166440504
108470208
108470208
113764443
166817473
166817474
69250668
166440343
166440343
133503199
324241918
108470229
118079330
26394625
26394625
166440506
115779166
165395544
33832742
165395550
165395550
165395561
165395561
166440347
166440357
166440357
226437426
226437426
4376002
4376002
30780234
30780234
166284731
166284731
23167906
25949487
12299875
23167905
23167905
23167905
23167905
23167905
25356207
327453509
167999489
301562208
166817161
166817161
26496010
167999507
167999507
166441234
166440794
166440794
166440794
166440794
166440794
166440108
166440108
166440108
166440108
166440370
166440370
166440370
166440355
166440355
167999492
122803782
122803782
327453513
167999491
12299877
4376003
4376003
4376003
161881375
161881375
30219634
118507012
117970537
338167652
338167652
25949336
117569674
122718783
122718783
253491310
122804698
122804698
122804698
161871801
161871801
161871801
38108110
122703866
38108121
313614027
118611543
38108099
38108099
25911433
241071579
241071579
161880771
161880771
161880771
4211786
4211786
4211786
4211786
4211786
253491304
26807680
220751226
118615107
312149825
253491307
25356210
122703867
161871803
161871803
161871803
161871803
25949843
225613600
230568505
26807651
216717645
166441240
332223735
25912615
69250691
253491306
118615111
122703871
253491309
332223734
118615100
166439540
166439540
166439540
166439540
120725080
117970558
26807685
118615095
313614065
101349711
133729369
133729372
117569675
121985898
253491305
133729302
133729302
133729303
122705283
253491308
133729304
133729301
253493412
4376004
4376004
4376004
4376004
4376004
4376004
133610094
161881699
45109754
121607289
161872725
161872725
161872725
161872725
161872725
161875557
161875557
45109749
45109749
133610093
161871800
161871800
119917676
161880768
26807677
126174967
161880765
225613601
313614036
38107779
133610091
133505018
126174964
33449170
133610088
107695658
107695651
107695651
25912688
107695653
313614035
122705284
230568531
313614034
166440795
166440795
117970549
4810771
28261927
161875548
161881646
161875552
161875552
161875552
161872730
161872730
161872730
38107915
38107915
38107915
133729297
232882108
25828544
161880772
161880772
38107895
38107916
123845396
26444495
38107746
38107746
253493409
133610087
133610095
133610095
133610096
133610096
26444481
26444481
26444481
26444481
26444481
26444481
112853646
112853646
25356253
107695660
26394560
26394560
253493408
253493402
230545638
166100792
166100792
126174965
26444497
26928087
253493406
121942882
161872723
161872723
161872723
27188371
27188370
38107900
38107900
38107900
26255760
38107950
38107950
166100788
166100788
161875550
161875550
255406176
161871802
161871802
221409540
123845395
161880770
161880770
216717649
122804699
322694022
322694022
39375819
133610405
119255996
172441270
172441270
8128475
167996771
133610403
167996764
167996764
23340089
112675759
145716983
145716981
221409541
221409541
121942883
121942884
103002626
216717648
253493410
253493410
144764447
312149812
133610090
26154387
31661297
27093544
312149818
120873600
161875555
313614030
155817598
28261867
216717646
25949551
26154393
26154393
26154393
4119349
4119349
120873599
161880769
4187280
101456818
101456818
38107889
25544038
33449168
23122324
38156342
216717647
27806594
27806594
146881683
28261862
161875549
161875549
122815115
122815115
253493411
253493407
253493407
155817606
209693177
167999504
26444488
26529643
36268913
38754148
28261864
36268910
36268910
146881678
146881678
27093546
24651005
45109652
45109652
167999494
30908428
73848590
73848590
112675757
48770145
48770145
26154638
367167786
367167782
48770149
48770149
48770149
367167788
367167788
367167785
25353528
367167781
367167780
42348123
112675760
122719878
4211929
4211929
4211929
25829105
103002620
31309453
112688897
367167784
10313953
10313953
10313953
10313953
10313953
119255986
166885653
25353527
230546355
230546355
230546355
103002618
103002618
28261873
103002622
254761014
227916945
227916945
38156485
10636079
27093568
344381029
344381029
344381029
344381029
344381029
344381029
170741847
329912803
25935664
30908429
158189435
329912789
301887060
25574628
25574628
25574628
29466397
101349739
101349728
101336132
25353518
25911518
101336138
167037852
36569295
26166417
25574697
26154326
26154326
26166390
25935717
101336137
103002619
103002619
158190095
101342867
101342867
241616494
241616494
25863250
101336140
301887059
205052100
101336129
205052091
255407805
25935651
103002623
103002624
101336125
33450476
155817607
155817607
25863529
25353278
329912799
155817592
155817592
101336134
22817642
25574655
329912793
329912807
329912807
166884861
166884861
26380226
26380226
26380226
103003066
25935683
210629621
3576414
150077470
264413174
329912795
24651003
121981440
25935665
4406040
25353290
166884865
166884865
101342848
101342848
101342848
329912791
329912791
329912791
101336128
47188198
166884856
166884856
166884856
25353538
227916948
26380248
26380248
26380248
26380248
25574745
153360138
153360135
119893391
119893391
119893391
247705487
23122325
4119347
4119347
4119347
24651009
24651009
24651009
24651009
26176652
153350670
145106040
145106040
98743263
98743263
101342858
101342858
103074902
25832757
98743253
103002621
25574793
166884864
27094087
166884874
24532225
216433312
101342868
230553718
25544034
25353544
31309475
145106062
145106062
121055135
155817614
155817614
155817611
155817611
34049235
289540604
247708393
155817612
155817612
166884873
166884873
26154403
25574806
25574787
25935668
25935668
25935668
25935668
247721651
264413173
166884867
155899116
264413172
25543914
145106038
145106038
25553998
101342872
101342872
38297045
25574496
166884860
166884860
247721652
247709566
247709566
124732558
124732558
264416966
264416966
25574492
127854164
127854164
127854164
25544069
166884857
25353547
255332874
255332874
127854159
166884868
25574502
251802051
25935797
25935797
25935797
25935797
247302839
247302839
322505762
126174239
155817610
155817600
24574479
155817616
126174241
166884866
166884866
127854166
127854166
155817593
25935744
155817596
98743244
98743228
98743252
25210874
322505763
100637897
177949821
46034418
367167720
367167720
367167720
25574506
44012239
212675082
212675082
212675082
367167719
264413997
264413997
168966394
322505761
98743256
25966911
256829279
101342874
127854160
25544075
367167706
98743225
98743225
98743225
25543954
101342871
264415955
367167707
367167707
101342837
121055134
264416965
158189243
25543868
25543868
25543868
25543868
26380169
216433347
251817016
251817016
251817016
252432974
101342863
25574511
41894742
98743236
101342877
26380167
26380167
256829280
254761017
98743242
24980803
25553992
101342850
127854158
247735316
247735316
98743213
264415092
254761016
98743216
367167709
366894172
25883578
25882560
25882560
230553721
230553721
155899101
155899101
25574514
212675071
212675080
212675080
367167717
367167717
127854167
212675076
212675076
158187554
25544026
26380168
127854161
8128742
145106043
25935747
25935747
367167713
252432971
213492050
213492050
350809051
350809052
25353437
127854163
212675067
213488775
263100222
24988929
301887058
301887058
25882650
34587520
98716543
121055136
121055136
121055136
121055136
98716551
98716551
367167716
367167716
133854234
133854234
120723827
120723827
213492049
213492049
367167714
367167714
113112644
113112644
113112644
113112644
113112644
113112644
113112644
264413996
264413996
25539240
155817590
155817590
216433315
216433315
24519198
24519198
204406737
204406737
26154395
26154395
26154395
25879098
23163482
155899167
155899167
155899174
238489884
155899150
155899098
98743214
155817613
155899168
155817615
155817615
319981878
155899164
25553965
367167730
367167730
155899112
155899149
320006386
320006385
155899124
155899089
155899115
155899127
247729869
155899094
155899141
155899129
155899134
155899122
213492043
25544144
45103579
155899126
25966890
25966890
155899104
257679810
155899118
366894536
155899159
257679812
257679812
26154206
155899132
155899165
257680364
257680364
257680364
155899121
155899152
155899169
155899177
34587515
34587515
153360149
98743221
98743221
155899155
34587548
25543935
155899088
155899088
155899175
155899119
11699302
25543967
3994914
334972853
145106073
155899160
155899151
98743232
257681436
98743224
34587517
27116043
252432986
25543878
25543878
98743259
168111354
257679811
257679811
257679811
145106066
166292955
155899179
156404360
98743235
25911273
4094227
98743243
329912790
98743239
98743237
25832707
252432983
35933528
39751011
156404361
166292956
4182197
155899181
24560074
24560074
166291808
145106048
237211374
329912788
152990668
157541205
157541205
98743248
25075462
25075462
34587510
34587510
144432554
98743230
98743230
155511409
23212072
25817821
166292127
134102637
134102637
134102637
25117206
98743209
98743209
294698665
144432546
42595439
42595439
42595439
162949916
210074545
210074545
166292937
26154179
153360146
155446589
155446589
42347304
27119121
27119121
145106047
144432545
294698654
4980840
4980840
4980840
4980840
45784527
45784527
45784527
366893506
152477900
3994861
2860759
3994913
3994913
3994913
153354659
166294104
366893487
152990672
237115318
350459734
87358292
153354663
27216067
25832705
127861150
237205508
118317030
40682558
11657748
153354656
291896388
366893490
366893481
366893499
300341695
300341695
127861153
27367483
27367483
355058283
24580078
24580078
145106065
145716984
153348732
294698644
144432560
366893484
152990669
373119511
27116088
23163483
366893482
4376243
25075455
127860697
366893508
27216064
157541572
157541572
3994911
3994911
3994911
8482095
42347283
100637890
24574383
25816198
25816198
25117219
144182416
25911196
252432989
252432989
25879322
145716991
24580054
366893494
118211727
230348411
363968225
363968225
118211720
301887061
24502689
121946889
121946889
3994917
127854363
121948528
98743212
24580058
98743251
366893495
291881014
24559123
27093392
26167999
26167999
221409542
91615284
24559134
105022574
132789788
132789788
132789788
312848570
264414038
264414038
24580059
291881015
30441707
98490382
98490382
25966924
212497111
98743231
98743258
98613456
231612969
91615286
212497112
91615464
91615465
168201582
98613447
216433350
216433350
354644597
354644597
24559133
91615290
24574921
24574921
212497110
226922637
226922637
226922637
226922637
230348426
36266696
354644601
24493118
25966926
26252516
26252516
24500979
354908503
26168023
26168023
168201581
354908502
28272870
363968213
363968206
363968206
354908501
98613443
39894363
39894363
27216028
27216028
170145176
170145176
25966925
25966925
25370437
98613448
26252525
118211716
118211716
98613452
107182086
169101711
169101711
107182087
107182089
293975684
27666680
27666898
27666898
27667337
107182080
107182088
107182084
107182082
28272873
301887062
301887062
98613454
107182090
107182083
107182085
26780791
26780791
107182081
107182079
153360134
27666820
180245111
180245132
180245124
4980825
354644600
354644600
354644600
354644600
356530146
11671124
25076012
98743246
225491988
225491988
225491988
25543781
29466798
98743222
350459746
174655582
27666981
237093078
25076031
28677628
25815893
4231161
26482091
24527884
4231160
24527971
98613446
230348436
210077565
27144645
27144645
27144645
230348419
27869969
25539187
25539187
149403736
149403736
24988939
24988939
230348438
25370659
169229933
155510717
264485489
25076038
350459739
24559132
230348432
24988782
230348434
11699304
27666835
24559139
157537930
26934809
169229937
24559126
25878268
25878268
169229936
335186420
25076057
25370328
41604538
32495847
169229935
25684748
25543857
134709377
4211607
25935531
27367543
25543794
24560659
237108791
24500976
26934307
25370334
48626376
26787792
169229360
11657741
25058161
25058161
25539275
134709376
318929886
25370269
25370269
25815194
25815194
25075958
27583204
91602361
91604281
156149396
27131794
91712722
25571012
87367682
153355239
27367525
87367695
25058287
25877972
25058282
25058282
24493165
25075942
1880962
25876928
8125078
24493162
28677575
373789304
373789304
373789304
139347881
373789307
45467928
2860770
28677573
24500981
91735731
25815083
25674359
25674359
363559354
139347191
11657740
27071284
27071284
121927075
27284968
24527134
25171331
60784013
144432536
60784014
8125079
4211606
167310432
167310432
167310432
40467124
40467124
179761
139344764
24493344
24493344
24493347
24493347
24493347
24503864
24503864
153360137
139341182
8125077
24508808
1814420
105577056
91639760
139344767
373789306
45467937
171263071
42121721
42121721
42121721
42121721
55807008
55807008
29366333
8125076
3994767
42121634
42121634
42121634
155446582
4214247
4214247
25010823
167438949
27071235
27071235
38240872
29366199
373773517
3675713
25570998
4761208
208967615
208967615
158184388
158184388
158184388
26927690
26927690
25570987
25570987
158183562
343449141
343449141
45465296
312850801
312850801
89286403
89286403
224745530
312850798
312850798
312850798
3675714
1880963
24493125
26325973
45465295
45467933
312850803
312850803
105304230
24503860
252433011
252433011
25570986
25570986
3675717
3675716
45465294
3994769
3994769
24988870
98758678
3675718
25570978
25148161
25148161
149522481
38156704
38156704
23474948
180237997
180237997
3675719
155446579
45465301
180238008
180238008
180238008
45465300
3675720
24500996
105612847
98758674
98758674
105521971
25370065
25370065
25370065
3675721
45465297
346764432
346764432
139347870
40870384
25370016
25370016
105521967
105521963
105521968
105521968
139347871
3994843
3994843
27153899
139347879
139347879
177860208
177860208
1814139
88972406
45779489
155446585
218227061
218227061
218227062
218227062
105783652
237106588
237106588
237106588
119506022
119506022
119506022
26661045
105783655
105785635
105785635
105785635
139347873
139347873
9253189
9253189
9253189
9253189
9253189
9253189
9253189
25010803
26427839
153794289
153794289
177860206
177860206
87396875
4424668
105785627
105785627
105785631
105785631
105785631
3992824
147510193
114949179
114949179
83895312
83895312
83895312
83895312
83895312
83895312
83895312
83895312
83895312
83895312
83895312
83895312
105785633
105785633
1814138
86350951
86350951
86350951
1880392
1880392
177860207
147509038
147509038
88972407
83894772
159041572
292751175
3992829
26427843
148173499
87396876
237355241
147509732
147509731
159041571
168756236
168756236
88972408
25002931
104031056
147510016
8122609
8122609
162948259
4424667
166156242
87352123
25171325
147520764
105304224
105304224
105304224
112854229
324094855
24988811
24988811
147615762
147615762
24988665
105304219
105521964
168977650
3994163
105521966
105304221
42297449
1814137
24988875
158023468
45465074
45465074
3666050
3666050
3666050
3666050
3666050
3666050
168977746
105304223
158183563
1880396
1880396
147508855
147508855
147508855
83895307
83895307
83895307
105785629
105785629
8122892
8122892
24988819
153794291
83895311
147520467
24988839
1880391
191983418
191983418
3994168
153794292
147509360
168977651
83895313
25075686
147508913
327313129
134709375
26229634
34624349
28951393
28951393
105786133
105786133
107064317
107064317
9256800
9256800
147508915
147508915
148174333
107064323
147509362
147509364
83895306
83895306
42297448
147509525
112854230
83895308
83895308
83895308
1880394
147508854
147508854
147520763
147508914
147508914
24493110
24493110
25012899
209683083
237355244
45465073
237355242
237355242
24988786
147509524
8131106
8131106
8131106
8131106
209164770
147523117
42297116
25553853
42297134
147510281
8122716
8122716
8122716
8122716
8122716
154351172
42297150
42297150
147508912
